#PPPNAVA,87,GPS,FINE,2415,432043000,17548,0,18,16;SOL_COMPUTED,PPP,30.00145382642,150.00017453110,859.1863,-40.3338,WGS84,0.3393,0.2809,0.5182,"9901",3.000,3.000,45,28,28,21,1,00,07,ff*d38e089d
$GNRMC,000026.00,A,3000.11139347,N,15000.01727944,E,0.003,132.1,240426,3.6,E,P,S*46
$GNGGA,000026.00,3000.11139347,N,15000.01727944,E,5,28,0.7,859.1502,M,-40.3338,M,4.0,9901*72
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,87,GPS,FINE,2415,432044000,17548,0,18,16;SOL_COMPUTED,PPP,30.00185655789,150.00028799080,859.1502,-40.3338,WGS84,0.3393,0.2809,0.5177,"9901",4.000,3.000,45,28,28,22,1,00,07,ff*9e1da88b
$GNRMC,000027.00,A,3000.11466336,N,15000.02167741,E,0.006,173.7,240426,3.6,E,P,S*42
$GNGGA,000027.00,3000.11466336,N,15000.02167741,E,5,28,0.7,859.1517,M,-40.3338,M,5.0,9901*75
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432045000,17548,0,18,16;SOL_COMPUTED,PPP,30.00191105598,150.00036129012,859.1517,-40.3338,WGS84,0.3394,0.2809,0.5190,"9901",5.000,3.000,45,28,28,21,1,00,07,ff*657cff97
$GNRMC,000028.00,A,3000.11977162,N,15000.01088683,E,0.004,162.9,240426,3.6,E,P,S*43
$GNGGA,000028.00,3000.11977162,N,15000.01088683,E,5,28,0.7,859.1810,M,-40.3338,M,6.0,9901*71
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
